#separator:tab
#html:true
#columns:Front	Back	Tags
#tags column:3
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N3</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜気味</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N3</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜<ruby>気味<rt>ぎみ</rt></ruby></div><div style="font-size:22px;color:#14532d;margin-bottom:14px">a touch of / slightly</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Verb ます-stem / Noun + 気味</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">A slight, usually unwelcome, tendency.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">気味 is slight; がち is habitual.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>少<rt>すこ</rt></ruby>し<ruby>風邪<rt>かぜ</rt></ruby><ruby>気味<rt>ぎみ</rt></ruby>です。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I have a slight cold.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>最近<rt>さいきん</rt></ruby><ruby>疲<rt>つか</rt></ruby>れ<ruby>気味<rt>ぎみ</rt></ruby>だ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I&#x27;ve been a bit tired lately.</div></div>	jlpt::N3
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜あげく</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜あげく</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">after all that ~, in the end</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Verb た-form / Noun の + あげく</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">A long process ending badly.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">あげく ends badly; 末に is neutral.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">さんざん<ruby>迷<rt>まよ</rt></ruby>ったあげく、<ruby>買<rt>か</rt></ruby>わなかった。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">After hesitating a great deal, I didn&#x27;t buy it.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>口論<rt>こうろん</rt></ruby>のあげく、<ruby>彼<rt>かれ</rt></ruby>は<ruby>出<rt>で</rt></ruby>て<ruby>行<rt>い</rt></ruby>った。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">After the argument, he left.</div></div>	jlpt::N2
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜かぎり</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜かぎり</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">as long as / as far as ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Verb dictionary / ている-form + かぎり</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Sets a boundary of time, knowledge or condition.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">ないかぎり means unless.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>私<rt>わたし</rt></ruby>が<ruby>知<rt>し</rt></ruby>るかぎり、<ruby>彼<rt>かれ</rt></ruby>は<ruby>正直<rt>しょうじき</rt></ruby>だ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">As far as I know, he is honest.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>体<rt>からだ</rt></ruby>が<ruby>健康<rt>けんこう</rt></ruby>なかぎり、<ruby>働<rt>はたら</rt></ruby>きたい。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">As long as I&#x27;m healthy, I want to work.</div></div>	jlpt::N2
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜かねない</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜かねない</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">might well ~ (something bad)</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Verb ます-stem + かねない</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Warns of an undesirable possibility.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">かねない is a bad possibility; かねる is inability.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">そんな<ruby>運転<rt>うんてん</rt></ruby>では<ruby>事故<rt>じこ</rt></ruby>を<ruby>起<rt>お</rt></ruby>こしかねない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Driving like that might well cause an accident.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>放<rt>はな</rt></ruby>っておくと、<ruby>大変<rt>たいへん</rt></ruby>なことになりかねない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">If left alone, it could well become serious.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">この<ruby>手<rt>て</rt></ruby>の<ruby>雑誌<rt>ざっし</rt></ruby>は<ruby>若者<rt>わかもの</rt></ruby>に<ruby>害<rt>がい</rt></ruby>を<ruby>与<rt>あた</rt></ruby>えかねない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">This kind of magazine can do harm to young people.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>はどんな<ruby>悪事<rt>あくじ</rt></ruby>でもやりかねない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">He&#x27;s capable of wickedness of any kind.</div></div>	jlpt::N2
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜かねる</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜かねる</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">cannot (bring oneself to) ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Verb ます-stem + かねる</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">A polite refusal in business language.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">かねる declines politely; できない is blunt.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">その<ruby>件<rt>けん</rt></ruby>についてはお<ruby>答<rt>こた</rt></ruby>えしかねます。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I am unable to answer regarding that matter.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">ご<ruby>要望<rt>ようぼう</rt></ruby>には<ruby>応<rt>おう</rt></ruby>じかねます。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">We cannot comply with your request.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>現状<rt>げんじょう</rt></ruby>では、これ<ruby>以上<rt>いじょう</rt></ruby>の<ruby>値引<rt>ねび</rt></ruby>きはいたしかねます。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">We cannot offer a further price reduction under the current circumstances.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>残念<rt>ざんねん</rt></ruby>ながら、<ruby>御<rt>ご</rt></ruby><ruby>要望<rt>ようぼう</rt></ruby>にはそいかねます。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I am sorry, but I cannot meet your requirement.</div></div>	jlpt::N2
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜かのように</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜かのように</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">as if ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Plain form + かのように</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">A simile for something not actually so.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">かのように is literary; ように is plain.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>は<ruby>何<rt>なに</rt></ruby>も<ruby>知<rt>し</rt></ruby>らないかのように<ruby>振<rt>ふ</rt></ruby>る<ruby>舞<rt>ま</rt></ruby>った。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">He behaved as if he knew nothing.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>時<rt>とき</rt></ruby>が<ruby>止<rt>と</rt></ruby>まったかのようだった。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">It was as if time had stopped.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>は<ruby>僕<rt>ぼく</rt></ruby>をうそつきであるかのように<ruby>言<rt>い</rt></ruby>った。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">He made me out to be a liar.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>は<ruby>私<rt>わたし</rt></ruby>がうそつきであるかのように<ruby>言<rt>い</rt></ruby>った。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">He made me out to be a liar.</div></div>	jlpt::N2
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜からいうと</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜からいうと</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">from the standpoint of ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Noun + からいうと</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">States which angle the judgement comes from.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">からいうと is a standpoint; からすると is evidence.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>経験<rt>けいけん</rt></ruby>からいうと、これは<ruby>難<rt>むずか</rt></ruby>しい。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">From experience, this is difficult.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>味<rt>あじ</rt></ruby>からいうと、この<ruby>店<rt>みせ</rt></ruby>が<ruby>一番<rt>いちばん</rt></ruby>だ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">In terms of taste, this shop is the best.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>建築<rt>けんちく</rt></ruby>デザインの<ruby>立場<rt>たちば</rt></ruby>からいうと、このアプローチにはもっと<ruby>多<rt>おお</rt></ruby>くの<ruby>代案<rt>だいあん</rt></ruby>が<ruby>考<rt>かんが</rt></ruby>えられる。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">From the standpoint of architectural design, there can be more alternatives to this approach.</div></div>	jlpt::N2
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜からこそ</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜からこそ</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">precisely because ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Plain form + からこそ</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Singles out the real reason among possible ones.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">からこそ emphasises the reason; から states it.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>好<rt>す</rt></ruby>きだからこそ、<ruby>厳<rt>きび</rt></ruby>しく<ruby>言<rt>い</rt></ruby>うのです。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">It is precisely because I care that I speak strictly.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>努力<rt>どりょく</rt></ruby>したからこそ<ruby>成功<rt>せいこう</rt></ruby>した。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">It was precisely because he tried hard that he succeeded.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">だからこそ、<ruby>車<rt>くるま</rt></ruby>で<ruby>行<rt>い</rt></ruby>くなといったんですよ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">That&#x27;s why I told you not to go by car.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>には<ruby>欠点<rt>けってん</rt></ruby>があるからこそ<ruby>僕<rt>ぼく</rt></ruby>は<ruby>一層<rt>いっそう</rt></ruby><ruby>彼女<rt>かのじょ</rt></ruby>が<ruby>好<rt>す</rt></ruby>きだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I love her all the more for her faults.</div></div>	jlpt::N2
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜からすると</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜からすると</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">judging from ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Noun + からすると</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Draws an inference from evidence.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">からすると infers; にとって states a viewpoint.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">あの<ruby>様子<rt>ようす</rt></ruby>からすると、<ruby>失敗<rt>しっぱい</rt></ruby>したようだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Judging from the look of things, it seems to have failed.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>値段<rt>ねだん</rt></ruby>からすると、<ruby>悪<rt>わる</rt></ruby>くない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Judging by the price, it&#x27;s not bad.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">この<ruby>空模様<rt>そらもよう</rt></ruby>からすると、<ruby>雨<rt>あめ</rt></ruby>になりそうだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Judging from the look of the sky, it is likely to rain.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>の<ruby>顔<rt>かお</rt></ruby>つきからすると<ruby>今<rt>いま</rt></ruby>は<ruby>機嫌<rt>きげん</rt></ruby>が<ruby>悪<rt>わる</rt></ruby>い。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">From the look on his face, he is in a bad mood now.</div></div>	jlpt::N2
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜かわりに</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜かわりに</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">instead of / in exchange for ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Plain form / Noun の + かわりに</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Substitution, or a trade-off between two things.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">かわりに substitutes; ではなく simply negates.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>父<rt>ちち</rt></ruby>のかわりに<ruby>私<rt>わたし</rt></ruby>が<ruby>行<rt>い</rt></ruby>きます。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I will go instead of my father.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>手伝<rt>てつだ</rt></ruby>うかわりに、<ruby>昼<rt>ひる</rt></ruby>ご<ruby>飯<rt>はん</rt></ruby>をおごって。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">In exchange for helping, buy me lunch.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>砂糖<rt>さとう</rt></ruby>のかわりに<ruby>塩<rt>しお</rt></ruby>をあげたら、<ruby>母<rt>はは</rt></ruby>は<ruby>怒<rt>おこ</rt></ruby>った。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I got my mother&#x27;s goat when I gave her the salt instead of the sugar.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">２<ruby>階<rt>かい</rt></ruby>に<ruby>私<rt>わたし</rt></ruby>のかわりにもっていってください。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Would you mind carrying it up the stairs for me?</div></div>	jlpt::N2
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜きっての</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜きっての</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">the most ~ in</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Noun + きっての + Noun</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Superlative within a group, in written style.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">きっての is literary; で一番 everyday.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>は<ruby>当代<rt>とうだい</rt></ruby>きっての<ruby>名優<rt>めいゆう</rt></ruby>だ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">He is the finest actor of the age.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>町<rt>まち</rt></ruby>きっての<ruby>金持<rt>かねも</rt></ruby>ちです。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">He is the richest man in town.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>田中<rt>たなか</rt></ruby>くんは<ruby>省内<rt>しょうない</rt></ruby>きっての<ruby>馬鹿<rt>ばか</rt></ruby><ruby>者<rt>しゃ</rt></ruby>だよ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Young Tanaka is the stupidest person in the department.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">チームきっての<ruby>名<rt>めい</rt></ruby><ruby>選手<rt>せんしゅ</rt></ruby>がけがしなかったら、うちのチームが<ruby>簡単<rt>かんたん</rt></ruby>に<ruby>勝<rt>か</rt></ruby>っていただろう。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Our team could easily have brought home the bacon, if it weren&#x27;t for the team&#x27;s best man being injured.</div></div>	jlpt::N2
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜こそ</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N2</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜こそ</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">precisely / it is ~ that</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Noun + こそ</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Emphasises the preceding element.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">こそ emphasises; は merely topicalises.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>今<rt>いま</rt></ruby>こそ<ruby>行動<rt>こうどう</rt></ruby>するときだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Now is precisely the time to act.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">こちらこそありがとう。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Thank you too (it is I who should thank you).</div></div>	jlpt::N2
