#separator:tab
#html:true
#columns:Front	Back	Tags
#tags column:3
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">私が知る<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、彼は正直だ。</div><div style="font-size:16px;color:#5b6472;font-style:italic">As far as I know, he is honest.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">かぎり</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb dictionary / ている-form + かぎり</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>私<rt>わたし</rt></ruby>が<ruby>知<rt>し</rt></ruby>るかぎり、<ruby>彼<rt>かれ</rt></ruby>は<ruby>正直<rt>しょうじき</rt></ruby>だ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">As far as I know, he is honest.</div>	cloze jlpt::N2 fn::conditional fn::comparison
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">そんな運転では事故を起こし<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">Driving like that might well cause an accident.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">かねない</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ます-stem + かねない</div><div style="font-size:21px;line-height:2.2;margin-top:16px">そんな<ruby>運転<rt>うんてん</rt></ruby>では<ruby>事故<rt>じこ</rt></ruby>を<ruby>起<rt>お</rt></ruby>こしかねない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">Driving like that might well cause an accident.</div>	cloze jlpt::N2 fn::possibility
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">その件についてはお答えし<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I am unable to answer regarding that matter.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">かねます</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ます-stem + かねる</div><div style="font-size:21px;line-height:2.2;margin-top:16px">その<ruby>件<rt>けん</rt></ruby>についてはお<ruby>答<rt>こた</rt></ruby>えしかねます。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I am unable to answer regarding that matter.</div>	cloze jlpt::N2 fn::possibility fn::politeness
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">彼は何も知らない<span style="color:#b4491f;font-weight:600">［ ？ ］</span>振る舞った。</div><div style="font-size:16px;color:#5b6472;font-style:italic">He behaved as if he knew nothing.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">かのように</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form + かのように</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>彼<rt>かれ</rt></ruby>は<ruby>何<rt>なに</rt></ruby>も<ruby>知<rt>し</rt></ruby>らないかのように<ruby>振<rt>ふ</rt></ruby>る<ruby>舞<rt>ま</rt></ruby>った。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">He behaved as if he knew nothing.</div>	cloze jlpt::N2 fn::conditional fn::evidential
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">経験<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、これは難しい。</div><div style="font-size:16px;color:#5b6472;font-style:italic">From experience, this is difficult.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">からいうと</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun + からいうと</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>経験<rt>けいけん</rt></ruby>からいうと、これは<ruby>難<rt>むずか</rt></ruby>しい。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">From experience, this is difficult.</div>	cloze jlpt::N2 fn::aspect
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">好きだ<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、厳しく言うのです。</div><div style="font-size:16px;color:#5b6472;font-style:italic">It is precisely because I care that I speak strictly.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">からこそ</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form + からこそ</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>好<rt>す</rt></ruby>きだからこそ、<ruby>厳<rt>きび</rt></ruby>しく<ruby>言<rt>い</rt></ruby>うのです。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">It is precisely because I care that I speak strictly.</div>	cloze jlpt::N2 fn::causation fn::possibility
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">あの様子<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、失敗したようだ。</div><div style="font-size:16px;color:#5b6472;font-style:italic">Judging from the look of things, it seems to have failed.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">からすると</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun + からすると</div><div style="font-size:21px;line-height:2.2;margin-top:16px">あの<ruby>様子<rt>ようす</rt></ruby>からすると、<ruby>失敗<rt>しっぱい</rt></ruby>したようだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">Judging from the look of things, it seems to have failed.</div>	cloze jlpt::N2 fn::evidential
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">父の<span style="color:#b4491f;font-weight:600">［ ？ ］</span>私が行きます。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I will go instead of my father.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">かわりに</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form / Noun の + かわりに</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>父<rt>ちち</rt></ruby>のかわりに<ruby>私<rt>わたし</rt></ruby>が<ruby>行<rt>い</rt></ruby>きます。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I will go instead of my father.</div>	cloze jlpt::N2 fn::comparison
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">彼は当代<span style="color:#b4491f;font-weight:600">［ ？ ］</span>名優だ。</div><div style="font-size:16px;color:#5b6472;font-style:italic">He is the finest actor of the age.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">きっての</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun + きっての + Noun</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>彼<rt>かれ</rt></ruby>は<ruby>当代<rt>とうだい</rt></ruby>きっての<ruby>名優<rt>めいゆう</rt></ruby>だ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">He is the finest actor of the age.</div>	cloze jlpt::N2 fn::comparison
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">今<span style="color:#b4491f;font-weight:600">［ ？ ］</span>行動するときだ。</div><div style="font-size:16px;color:#5b6472;font-style:italic">Now is precisely the time to act.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">こそ</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun + こそ</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>今<rt>いま</rt></ruby>こそ<ruby>行動<rt>こうどう</rt></ruby>するときだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">Now is precisely the time to act.</div>	cloze jlpt::N2 fn::emphasis
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">窓が割れている<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、泥棒が入ったと分かった。</div><div style="font-size:16px;color:#5b6472;font-style:italic">From the fact that the window was broken, we knew a thief had entered.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ことから</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form + ことから</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>窓<rt>まど</rt></ruby>が<ruby>割<rt>わ</rt></ruby>れていることから、<ruby>泥棒<rt>どろぼう</rt></ruby>が<ruby>入<rt>はい</rt></ruby>ったと<ruby>分<rt>わ</rt></ruby>かった。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">From the fact that the window was broken, we knew a thief had entered.</div>	cloze jlpt::N2 fn::quotation
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">風邪を治すには、よく休む<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">To cure a cold, you should rest well.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ことだ</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb dictionary / ない-form + ことだ</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>風邪<rt>かぜ</rt></ruby>を<ruby>治<rt>なお</rt></ruby>すには、よく<ruby>休<rt>やす</rt></ruby>むことだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">To cure a cold, you should rest well.</div>	cloze jlpt::N2 fn::obligation
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">彼の<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、また遅れるだろう。</div><div style="font-size:16px;color:#5b6472;font-style:italic">Knowing him, he&#x27;ll be late again.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ことだから</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun の + ことだから</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>彼<rt>かれ</rt></ruby>のことだから、また<ruby>遅<rt>おく</rt></ruby>れるだろう。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">Knowing him, he&#x27;ll be late again.</div>	cloze jlpt::N2 fn::evidential
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">彼は休む<span style="color:#b4491f;font-weight:600">［ ？ ］</span>働き続けた。</div><div style="font-size:16px;color:#5b6472;font-style:italic">He kept working without resting.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ことなく</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb dictionary form + ことなく</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>彼<rt>かれ</rt></ruby>は<ruby>休<rt>やす</rt></ruby>むことなく<ruby>働<rt>はたら</rt></ruby>き<ruby>続<rt>つづ</rt></ruby>けた。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">He kept working without resting.</div>	cloze jlpt::N2 fn::aspect
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">お金<span style="color:#b4491f;font-weight:600">［ ？ ］</span>あれば、何でも買える。</div><div style="font-size:16px;color:#5b6472;font-style:italic">If only I had money, I could buy anything.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">さえ</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun + さえ + ば-form</div><div style="font-size:21px;line-height:2.2;margin-top:16px">お<ruby>金<rt>かね</rt></ruby>さえあれば、<ruby>何<rt>なに</rt></ruby>でも<ruby>買<rt>か</rt></ruby>える。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">If only I had money, I could buy anything.</div>	cloze jlpt::N3 fn::conditional fn::limitation
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">雨のため、中止せ<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">Because of the rain, we have no choice but to cancel.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ざるを得ない</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ない-stem + ざるを得ない (する→せざるを得ない)</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>雨<rt>あめ</rt></ruby>のため、<ruby>中止<rt>ちゅうし</rt></ruby>せざるを<ruby>得<rt>え</rt></ruby>ない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">Because of the rain, we have no choice but to cancel.</div>	cloze jlpt::N2 fn::obligation
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">結局、会わ<span style="color:#b4491f;font-weight:600">［ ？ ］</span>だった。</div><div style="font-size:16px;color:#5b6472;font-style:italic">In the end, we never did meet.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ずじまい</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ない-stem + ずじまい</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>結局<rt>けっきょく</rt></ruby>、<ruby>会<rt>あ</rt></ruby>わずじまいだった。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">In the end, we never did meet.</div>	cloze jlpt::N2 fn::aspect
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">あの話を聞くと、笑わ<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">When I hear that story, I can&#x27;t help laughing.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ずにはいられない</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ない-stem + ずにはいられない</div><div style="font-size:21px;line-height:2.2;margin-top:16px">あの<ruby>話<rt>はなし</rt></ruby>を<ruby>聞<rt>き</rt></ruby>くと、<ruby>笑<rt>わら</rt></ruby>わずにはいられない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">When I hear that story, I can&#x27;t help laughing.</div>	cloze jlpt::N3 fn::possibility
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">高い<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、品質がいい。</div><div style="font-size:16px;color:#5b6472;font-style:italic">As you&#x27;d expect from the price, the quality is good.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">だけあって</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form / Noun + だけあって</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>高<rt>たか</rt></ruby>いだけあって、<ruby>品質<rt>ひんしつ</rt></ruby>がいい。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">As you&#x27;d expect from the price, the quality is good.</div>	cloze jlpt::N2 fn::causation
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">期待していた<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、残念だ。</div><div style="font-size:16px;color:#5b6472;font-style:italic">Precisely because I had hopes, it&#x27;s disappointing.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">だけに</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form / Noun + だけに</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>期待<rt>きたい</rt></ruby>していただけに、<ruby>残念<rt>ざんねん</rt></ruby>だ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">Precisely because I had hopes, it&#x27;s disappointing.</div>	cloze jlpt::N2 fn::causation fn::emphasis
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">そんな話、信じられ<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">There&#x27;s no way anyone could believe such a story.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">っこない</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ます-stem + っこない</div><div style="font-size:21px;line-height:2.2;margin-top:16px">そんな<ruby>話<rt>はなし</rt></ruby>、<ruby>信<rt>しん</rt></ruby>じられっこない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">There&#x27;s no way anyone could believe such a story.</div>	cloze jlpt::N2 fn::possibility
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">電気をつけ<span style="color:#b4491f;font-weight:600">［ ？ ］</span>にした。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I left the light on.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">っぱなし</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ます-stem + っぱなし</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>電気<rt>でんき</rt></ruby>をつけっぱなしにした。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I left the light on.</div>	cloze jlpt::N2 fn::aspect
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">悪いと知り<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、やめられない。</div><div style="font-size:16px;color:#5b6472;font-style:italic">Although I know it&#x27;s wrong, I can&#x27;t stop.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">つつ</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ます-stem + つつ</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>悪<rt>わる</rt></ruby>いと<ruby>知<rt>し</rt></ruby>りつつ、やめられない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">Although I know it&#x27;s wrong, I can&#x27;t stop.</div>	cloze jlpt::N2 fn::concessive fn::time
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">許可を取って<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、入れません。</div><div style="font-size:16px;color:#5b6472;font-style:italic">You can&#x27;t enter unless you get permission first.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">からでないと</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb て-form + からでないと</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>許可<rt>きょか</rt></ruby>を<ruby>取<rt>と</rt></ruby>ってからでないと、<ruby>入<rt>い</rt></ruby>れません。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">You can&#x27;t enter unless you get permission first.</div>	cloze jlpt::N2 fn::conditional fn::possibility
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">お腹が空いて<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I&#x27;m unbearably hungry.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">しょうがない</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb て-form / adjective くて + しょうがない</div><div style="font-size:21px;line-height:2.2;margin-top:16px">お<ruby>腹<rt>なか</rt></ruby>が<ruby>空<rt>あ</rt></ruby>いてしょうがない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I&#x27;m unbearably hungry.</div>	cloze jlpt::N2 fn::emphasis
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">将来が不安で<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I can&#x27;t help feeling anxious about the future.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ならない</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb て-form / adjective くて + ならない</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>将来<rt>しょうらい</rt></ruby>が<ruby>不安<rt>ふあん</rt></ruby>でならない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I can&#x27;t help feeling anxious about the future.</div>	cloze jlpt::N2 fn::possibility
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">それは無理<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">That&#x27;s what you&#x27;d call unreasonable.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">というものだ</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form / Noun + というものだ</div><div style="font-size:21px;line-height:2.2;margin-top:16px">それは<ruby>無理<rt>むり</rt></ruby>というものだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">That&#x27;s what you&#x27;d call unreasonable.</div>	cloze jlpt::N2 fn::quotation
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">彼は厳しい<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、冷たい。</div><div style="font-size:16px;color:#5b6472;font-style:italic">Rather than strict, he is cold.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">というより</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form / Noun + というより</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>彼<rt>かれ</rt></ruby>は<ruby>厳<rt>きび</rt></ruby>しいというより、<ruby>冷<rt>つめ</rt></ruby>たい。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">Rather than strict, he is cold.</div>	cloze jlpt::N2 fn::comparison
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">年をとる<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、体力が落ちる。</div><div style="font-size:16px;color:#5b6472;font-style:italic">As you age, your stamina declines.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N2</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">とともに</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun / Verb dictionary form + とともに</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>年<rt>とし</rt></ruby>をとるとともに、<ruby>体力<rt>たいりょく</rt></ruby>が<ruby>落<rt>お</rt></ruby>ちる。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">As you age, your stamina declines.</div>	cloze jlpt::N2 fn::addition
